figure_id,series_name,label,year,harvest_m3_per_year,x_pixel,y_pixel
Figure 24,base_case,MP11 Base Case,34.285714285714285,1063134.6578366447,277.0,710.0
Figure 24,base_case,MP11 Base Case,35.77639751552795,1063134.6578366447,281.0,710.0
Figure 24,base_case,MP11 Base Case,37.267080745341616,1063134.6578366447,285.0,710.0
Figure 24,base_case,MP11 Base Case,38.75776397515528,1063134.6578366447,289.0,710.0
Figure 24,base_case,MP11 Base Case,40.24844720496894,1063134.6578366447,293.0,710.0
Figure 24,base_case,MP11 Base Case,41.73913043478261,1063134.6578366447,297.0,710.0
Figure 24,base_case,MP11 Base Case,43.22981366459627,1063134.6578366447,301.0,710.0
Figure 24,base_case,MP11 Base Case,44.72049689440994,1063134.6578366447,305.0,710.0
Figure 24,base_case,MP11 Base Case,46.2111801242236,1063134.6578366447,309.0,710.0
Figure 24,base_case,MP11 Base Case,47.70186335403727,1063134.6578366447,313.0,710.0
Figure 24,base_case,MP11 Base Case,49.19254658385093,1063134.6578366447,317.0,710.0
Figure 24,base_case,MP11 Base Case,50.683229813664596,1063134.6578366447,321.0,710.0
Figure 24,base_case,MP11 Base Case,52.17391304347826,1063134.6578366447,325.0,710.0
Figure 24,base_case,MP11 Base Case,53.66459627329193,1063134.6578366447,329.0,710.0
Figure 24,base_case,MP11 Base Case,55.15527950310559,1063134.6578366447,333.0,710.0
Figure 24,base_case,MP11 Base Case,56.64596273291926,1063134.6578366447,337.0,710.0
Figure 24,base_case,MP11 Base Case,58.13664596273292,1063134.6578366447,341.0,710.0
Figure 24,base_case,MP11 Base Case,59.62732919254658,1063134.6578366447,345.0,710.0
Figure 24,base_case,MP11 Base Case,61.11801242236025,1063134.6578366447,349.0,710.0
Figure 24,base_case,MP11 Base Case,62.60869565217391,1063134.6578366447,353.0,710.0
Figure 24,base_case,MP11 Base Case,64.09937888198758,1063134.6578366447,357.0,710.0
Figure 24,base_case,MP11 Base Case,65.59006211180125,1063134.6578366447,361.0,710.0
Figure 24,base_case,MP11 Base Case,67.08074534161491,1063134.6578366447,365.0,710.0
Figure 24,base_case,MP11 Base Case,68.57142857142857,1063134.6578366447,369.0,710.0
Figure 24,base_case,MP11 Base Case,70.06211180124224,1063134.6578366447,373.0,710.0
Figure 24,base_case,MP11 Base Case,71.5527950310559,1063134.6578366447,377.0,710.0
Figure 24,base_case,MP11 Base Case,73.04347826086956,1063134.6578366447,381.0,710.0
Figure 24,base_case,MP11 Base Case,74.53416149068323,1063134.6578366447,385.0,710.0
Figure 24,base_case,MP11 Base Case,76.0248447204969,1063134.6578366447,389.0,710.0
Figure 24,base_case,MP11 Base Case,77.51552795031056,1063134.6578366447,393.0,710.0
Figure 24,base_case,MP11 Base Case,79.00621118012423,1063134.6578366447,397.0,710.0
Figure 24,base_case,MP11 Base Case,80.49689440993788,1063134.6578366447,401.0,710.0
Figure 24,base_case,MP11 Base Case,81.98757763975156,1063134.6578366447,405.0,710.0
Figure 24,base_case,MP11 Base Case,83.47826086956522,1063134.6578366447,409.0,710.0
Figure 24,base_case,MP11 Base Case,84.96894409937887,1063134.6578366447,413.0,710.0
Figure 24,base_case,MP11 Base Case,86.45962732919254,1063134.6578366447,417.0,710.0
Figure 24,base_case,MP11 Base Case,87.95031055900621,1063134.6578366447,421.0,710.0
Figure 24,base_case,MP11 Base Case,89.44099378881988,1063134.6578366447,425.0,710.0
Figure 24,base_case,MP11 Base Case,90.93167701863354,1063134.6578366447,429.0,710.0
Figure 24,base_case,MP11 Base Case,92.4223602484472,1063134.6578366447,433.0,710.0
Figure 24,base_case,MP11 Base Case,93.91304347826087,1063134.6578366447,437.0,710.0
Figure 24,base_case,MP11 Base Case,95.40372670807454,1063134.6578366447,441.0,710.0
Figure 24,base_case,MP11 Base Case,96.8944099378882,1063134.6578366447,445.0,710.0
Figure 24,base_case,MP11 Base Case,98.38509316770185,1063134.6578366447,449.0,710.0
Figure 24,base_case,MP11 Base Case,99.87577639751552,1063134.6578366447,453.0,710.0
Figure 24,base_case,MP11 Base Case,101.36645962732919,1063134.6578366447,457.0,710.0
Figure 24,base_case,MP11 Base Case,102.85714285714286,1063134.6578366447,461.0,710.0
Figure 24,base_case,MP11 Base Case,104.34782608695652,1063134.6578366447,465.0,710.0
Figure 24,base_case,MP11 Base Case,105.83850931677019,1063134.6578366447,469.0,710.0
Figure 24,base_case,MP11 Base Case,107.32919254658385,1063134.6578366447,473.0,710.0
Figure 24,base_case,MP11 Base Case,108.81987577639752,1063134.6578366447,477.0,710.0
Figure 24,base_case,MP11 Base Case,110.31055900621118,1063134.6578366447,481.0,710.0
Figure 24,base_case,MP11 Base Case,111.80124223602483,1063134.6578366447,485.0,710.0
Figure 24,base_case,MP11 Base Case,113.29192546583852,1063134.6578366447,489.0,710.0
Figure 24,base_case,MP11 Base Case,114.78260869565217,1063134.6578366447,493.0,710.0
Figure 24,base_case,MP11 Base Case,116.27329192546584,1063134.6578366447,497.0,710.0
Figure 24,base_case,MP11 Base Case,117.7639751552795,1063134.6578366447,501.0,710.0
Figure 24,base_case,MP11 Base Case,119.25465838509317,1063134.6578366447,505.0,710.0
Figure 24,base_case,MP11 Base Case,120.74534161490683,1063134.6578366447,509.0,710.0
Figure 24,base_case,MP11 Base Case,122.2360248447205,1063134.6578366447,513.0,710.0
Figure 24,base_case,MP11 Base Case,123.72670807453416,1063134.6578366447,517.0,710.0
Figure 24,base_case,MP11 Base Case,125.21739130434781,1063134.6578366447,521.0,710.0
Figure 24,base_case,MP11 Base Case,126.7080745341615,1063134.6578366447,525.0,710.0
Figure 24,base_case,MP11 Base Case,128.19875776397515,1063134.6578366447,529.0,710.0
Figure 24,base_case,MP11 Base Case,129.68944099378882,1063134.6578366447,533.0,710.0
Figure 24,base_case,MP11 Base Case,131.1801242236025,1063134.6578366447,537.0,710.0
Figure 24,base_case,MP11 Base Case,132.67080745341616,1063134.6578366447,541.0,710.0
Figure 24,base_case,MP11 Base Case,134.16149068322983,1063134.6578366447,545.0,710.0
Figure 24,base_case,MP11 Base Case,135.65217391304347,1063134.6578366447,549.0,710.0
Figure 24,base_case,MP11 Base Case,137.14285714285714,1063134.6578366447,553.0,710.0
Figure 24,base_case,MP11 Base Case,138.6335403726708,1063134.6578366447,557.0,710.0
Figure 24,base_case,MP11 Base Case,140.12422360248448,1063134.6578366447,561.0,710.0
Figure 24,base_case,MP11 Base Case,141.61490683229815,1063134.6578366447,565.0,710.0
Figure 24,base_case,MP11 Base Case,143.1055900621118,1063134.6578366447,569.0,710.0
Figure 24,base_case,MP11 Base Case,144.59627329192546,1063134.6578366447,573.0,710.0
Figure 24,base_case,MP11 Base Case,146.08695652173913,1063134.6578366447,577.0,710.0
Figure 24,base_case,MP11 Base Case,147.5776397515528,1063134.6578366447,581.0,710.0
Figure 24,base_case,MP11 Base Case,149.06832298136646,1063134.6578366447,585.0,710.0
Figure 24,base_case,MP11 Base Case,150.55900621118013,1063134.6578366447,589.0,710.0
Figure 24,base_case,MP11 Base Case,152.0496894409938,1063134.6578366447,593.0,710.0
Figure 24,base_case,MP11 Base Case,153.54037267080744,1063134.6578366447,597.0,710.0
Figure 24,base_case,MP11 Base Case,155.0310559006211,1063134.6578366447,601.0,710.0
Figure 24,base_case,MP11 Base Case,156.52173913043478,1063134.6578366447,605.0,710.0
Figure 24,base_case,MP11 Base Case,158.01242236024845,1063134.6578366447,609.0,710.0
Figure 24,base_case,MP11 Base Case,159.5031055900621,1063134.6578366447,613.0,710.0
Figure 24,base_case,MP11 Base Case,160.99378881987576,1063134.6578366447,617.0,710.0
Figure 24,base_case,MP11 Base Case,162.48447204968946,1063134.6578366447,621.0,710.0
Figure 24,base_case,MP11 Base Case,163.97515527950313,1063134.6578366447,625.0,710.0
Figure 24,base_case,MP11 Base Case,165.46583850931677,1063134.6578366447,629.0,710.0
Figure 24,base_case,MP11 Base Case,166.95652173913044,1063134.6578366447,633.0,710.0
Figure 24,base_case,MP11 Base Case,168.4472049689441,1063134.6578366447,637.0,710.0
Figure 24,base_case,MP11 Base Case,169.93788819875775,1063134.6578366447,641.0,710.0
Figure 24,base_case,MP11 Base Case,171.42857142857142,1063134.6578366447,645.0,710.0
Figure 24,base_case,MP11 Base Case,172.91925465838509,1063134.6578366447,649.0,710.0
Figure 24,base_case,MP11 Base Case,174.40993788819878,1063134.6578366447,653.0,710.0
Figure 24,base_case,MP11 Base Case,175.90062111801242,1063134.6578366447,657.0,710.0
Figure 24,base_case,MP11 Base Case,177.3913043478261,1063134.6578366447,661.0,710.0
Figure 24,base_case,MP11 Base Case,178.88198757763976,1063134.6578366447,665.0,710.0
Figure 24,base_case,MP11 Base Case,180.3726708074534,1063134.6578366447,669.0,710.0
Figure 24,base_case,MP11 Base Case,181.86335403726707,1063134.6578366447,673.0,710.0
Figure 24,base_case,MP11 Base Case,183.35403726708074,1063134.6578366447,677.0,710.0
Figure 24,base_case,MP11 Base Case,184.8447204968944,1063134.6578366447,681.0,710.0
Figure 24,base_case,MP11 Base Case,186.33540372670805,1063134.6578366447,685.0,710.0
Figure 24,base_case,MP11 Base Case,187.82608695652175,1063134.6578366447,689.0,710.0
Figure 24,base_case,MP11 Base Case,189.31677018633542,1063134.6578366447,693.0,710.0
Figure 24,base_case,MP11 Base Case,190.8074534161491,1063134.6578366447,697.0,710.0
Figure 24,base_case,MP11 Base Case,192.29813664596273,1063134.6578366447,701.0,710.0
Figure 24,base_case,MP11 Base Case,193.7888198757764,1063134.6578366447,705.0,710.0
Figure 24,base_case,MP11 Base Case,195.27950310559007,1063134.6578366447,709.0,710.0
Figure 24,base_case,MP11 Base Case,196.7701863354037,1063134.6578366447,713.0,710.0
Figure 24,base_case,MP11 Base Case,198.26086956521738,1063134.6578366447,717.0,710.0
Figure 24,base_case,MP11 Base Case,199.75155279503105,1063134.6578366447,721.0,710.0
Figure 24,base_case,MP11 Base Case,201.24223602484474,1063134.6578366447,725.0,710.0
Figure 24,base_case,MP11 Base Case,202.73291925465838,1063134.6578366447,729.0,710.0
Figure 24,base_case,MP11 Base Case,204.22360248447205,1063134.6578366447,733.0,710.0
Figure 24,base_case,MP11 Base Case,205.71428571428572,1063134.6578366447,737.0,710.0
Figure 24,base_case,MP11 Base Case,207.20496894409936,1063134.6578366447,741.0,710.0
Figure 24,base_case,MP11 Base Case,208.69565217391303,1063134.6578366447,745.0,710.0
Figure 24,base_case,MP11 Base Case,210.1863354037267,1063134.6578366447,749.0,710.0
Figure 24,base_case,MP11 Base Case,211.67701863354037,1063134.6578366447,753.0,710.0
Figure 24,base_case,MP11 Base Case,213.16770186335404,1063134.6578366447,757.0,710.0
Figure 24,base_case,MP11 Base Case,214.6583850931677,1063134.6578366447,761.0,710.0
Figure 24,base_case,MP11 Base Case,216.14906832298138,1063134.6578366447,765.0,710.0
Figure 24,base_case,MP11 Base Case,217.63975155279505,1063134.6578366447,769.0,710.0
Figure 24,base_case,MP11 Base Case,219.1304347826087,1063134.6578366447,773.0,710.0
Figure 24,base_case,MP11 Base Case,220.62111801242236,1063134.6578366447,777.0,710.0
Figure 24,base_case,MP11 Base Case,222.11180124223603,1063134.6578366447,781.0,710.0
Figure 24,base_case,MP11 Base Case,223.60248447204967,1063134.6578366447,785.0,710.0
Figure 24,base_case,MP11 Base Case,225.09316770186334,1063134.6578366447,789.0,710.0
Figure 24,base_case,MP11 Base Case,226.58385093167703,1063134.6578366447,793.0,710.0
Figure 24,base_case,MP11 Base Case,228.0745341614907,1063134.6578366447,797.0,710.0
Figure 24,base_case,MP11 Base Case,229.56521739130434,1063134.6578366447,801.0,710.0
Figure 24,base_case,MP11 Base Case,231.055900621118,1063134.6578366447,805.0,710.0
Figure 24,base_case,MP11 Base Case,232.54658385093168,1063134.6578366447,809.0,710.0
Figure 24,base_case,MP11 Base Case,234.03726708074532,1063134.6578366447,813.0,710.0
Figure 24,base_case,MP11 Base Case,235.527950310559,1063134.6578366447,817.0,710.0
Figure 24,base_case,MP11 Base Case,237.01863354037266,1063134.6578366447,821.0,710.0
Figure 24,base_case,MP11 Base Case,238.50931677018633,1063134.6578366447,825.0,710.0
Figure 24,base_case,MP11 Base Case,240.0,1063134.6578366447,829.0,710.0
Figure 24,base_case,MP11 Base Case,241.49068322981367,1063134.6578366447,833.0,710.0
Figure 24,base_case,MP11 Base Case,242.98136645962734,1063134.6578366447,837.0,710.0
Figure 24,base_case,MP11 Base Case,244.472049689441,1063134.6578366447,841.0,710.0
Figure 24,base_case,MP11 Base Case,245.96273291925465,1063134.6578366447,845.0,710.0
Figure 24,base_case,MP11 Base Case,247.45341614906832,1063134.6578366447,849.0,710.0
Figure 24,base_case,MP11 Base Case,248.944099378882,1063134.6578366447,853.0,710.0
Figure 24,base_case,MP11 Base Case,250.43478260869563,1063134.6578366447,857.0,710.0
Figure 24,base_case,MP11 Base Case,251.92546583850933,1063134.6578366447,861.0,710.0
Figure 24,base_case,MP11 Base Case,253.416149068323,1063134.6578366447,865.0,710.0
Figure 24,base_case,MP11 Base Case,254.90683229813666,1063134.6578366447,869.0,710.0
Figure 24,base_case,MP11 Base Case,256.3975155279503,1063134.6578366447,873.0,710.0
Figure 24,base_case,MP11 Base Case,257.888198757764,1063134.6578366447,877.0,710.0
Figure 24,base_case,MP11 Base Case,259.37888198757764,1063134.6578366447,881.0,710.0
Figure 24,base_case,MP11 Base Case,260.8695652173913,1063134.6578366447,885.0,710.0
Figure 24,base_case,MP11 Base Case,262.360248447205,1063134.6578366447,889.0,710.0
Figure 24,base_case,MP11 Base Case,263.8509316770186,1063134.6578366447,893.0,710.0
Figure 24,base_case,MP11 Base Case,265.3416149068323,1063134.6578366447,897.0,710.0
Figure 24,base_case,MP11 Base Case,266.832298136646,1063134.6578366447,901.0,710.0
Figure 24,base_case,MP11 Base Case,268.32298136645966,1063134.6578366447,905.0,710.0
Figure 24,base_case,MP11 Base Case,269.81366459627327,1063134.6578366447,909.0,710.0
Figure 24,base_case,MP11 Base Case,271.30434782608694,1063134.6578366447,913.0,710.0
Figure 24,base_case,MP11 Base Case,272.7950310559006,1063134.6578366447,917.0,710.0
Figure 24,base_case,MP11 Base Case,274.2857142857143,1063134.6578366447,921.0,710.0
Figure 24,base_case,MP11 Base Case,275.77639751552795,1063134.6578366447,925.0,710.0
Figure 24,base_case,MP11 Base Case,277.2670807453416,1063134.6578366447,929.0,710.0
Figure 24,base_case,MP11 Base Case,278.7577639751553,1063134.6578366447,933.0,710.0
Figure 24,base_case,MP11 Base Case,280.24844720496895,1063134.6578366447,937.0,710.0
Figure 24,base_case,MP11 Base Case,281.7391304347826,1063134.6578366447,941.0,710.0
Figure 24,base_case,MP11 Base Case,283.2298136645963,1063134.6578366447,945.0,710.0
Figure 24,base_case,MP11 Base Case,284.72049689440996,1063134.6578366447,949.0,710.0
Figure 24,base_case,MP11 Base Case,286.2111801242236,1063134.6578366447,953.0,710.0
Figure 24,base_case,MP11 Base Case,287.70186335403724,1063134.6578366447,957.0,710.0
Figure 24,base_case,MP11 Base Case,289.1925465838509,1063134.6578366447,961.0,710.0
Figure 24,base_case,MP11 Base Case,290.68322981366464,1063134.6578366447,965.0,710.0
Figure 24,base_case,MP11 Base Case,292.17391304347825,1063134.6578366447,969.0,710.0
Figure 24,base_case,MP11 Base Case,293.6645962732919,1063134.6578366447,973.0,710.0
Figure 24,base_case,MP11 Base Case,295.1552795031056,1063134.6578366447,977.0,710.0
Figure 24,base_case,MP11 Base Case,296.64596273291926,1063134.6578366447,981.0,710.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,2.9813664596273295,1035320.0883002208,193.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,4.472049689440993,1035320.0883002208,197.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,5.962732919254659,1035320.0883002208,201.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,7.453416149068323,1035320.0883002208,205.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,8.944099378881987,1035320.0883002208,209.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,10.434782608695652,1035320.0883002208,213.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,11.925465838509318,1035320.0883002208,217.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,13.416149068322982,1035320.0883002208,221.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,14.906832298136646,1035320.0883002208,225.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,16.39751552795031,1035320.0883002208,229.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,17.888198757763973,1035320.0883002208,233.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,19.37888198757764,1035320.0883002208,237.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,20.869565217391305,1035320.0883002208,241.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,22.36024844720497,1035320.0883002208,245.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,23.850931677018636,1035320.0883002208,249.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,25.341614906832298,1035320.0883002208,253.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,26.832298136645964,1035320.0883002208,257.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,28.32298136645963,1035320.0883002208,261.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,29.81366459627329,1035320.0883002208,265.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,31.304347826086953,1035320.0883002208,269.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,32.79503105590062,1035320.0883002208,273.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,34.285714285714285,1035320.0883002208,277.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,35.77639751552795,1035320.0883002208,281.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,37.267080745341616,1035320.0883002208,285.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,38.75776397515528,1035320.0883002208,289.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,40.24844720496894,1035320.0883002208,293.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,41.73913043478261,1035320.0883002208,297.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,43.22981366459627,1035320.0883002208,301.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,44.72049689440994,1035320.0883002208,305.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,46.2111801242236,1035320.0883002208,309.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,47.70186335403727,1035320.0883002208,313.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,49.19254658385093,1035320.0883002208,317.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,50.683229813664596,1035320.0883002208,321.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,52.17391304347826,1035320.0883002208,325.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,53.66459627329193,1035320.0883002208,329.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,55.15527950310559,1035320.0883002208,333.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,56.64596273291926,1035320.0883002208,337.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,58.13664596273292,1035320.0883002208,341.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,59.62732919254658,1035320.0883002208,345.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,61.11801242236025,1035320.0883002208,349.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,62.60869565217391,1035320.0883002208,353.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,64.09937888198758,1035320.0883002208,357.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,65.59006211180125,1035320.0883002208,361.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,67.08074534161491,1035320.0883002208,365.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,68.57142857142857,1035320.0883002208,369.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,70.06211180124224,1035320.0883002208,373.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,71.5527950310559,1035320.0883002208,377.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,73.04347826086956,1035320.0883002208,381.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,74.53416149068323,1035320.0883002208,385.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,76.0248447204969,1035320.0883002208,389.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,77.51552795031056,1035320.0883002208,393.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,79.00621118012423,1035320.0883002208,397.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,80.49689440993788,1035320.0883002208,401.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,81.98757763975156,1035320.0883002208,405.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,83.47826086956522,1035320.0883002208,409.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,84.96894409937887,1035320.0883002208,413.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,86.45962732919254,1035320.0883002208,417.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,87.95031055900621,1035320.0883002208,421.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,89.44099378881988,1035320.0883002208,425.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,90.93167701863354,1035320.0883002208,429.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,92.4223602484472,1035320.0883002208,433.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,93.91304347826087,1035320.0883002208,437.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,95.40372670807454,1035320.0883002208,441.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,96.8944099378882,1035320.0883002208,445.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,98.38509316770185,1035320.0883002208,449.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,99.87577639751552,1035320.0883002208,453.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,101.36645962732919,1035320.0883002208,457.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,102.85714285714286,1035320.0883002208,461.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,104.34782608695652,1035320.0883002208,465.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,105.83850931677019,1035320.0883002208,469.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,107.32919254658385,1035320.0883002208,473.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,108.81987577639752,1035320.0883002208,477.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,110.31055900621118,1035320.0883002208,481.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,111.80124223602483,1035320.0883002208,485.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,113.29192546583852,1035320.0883002208,489.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,114.78260869565217,1035320.0883002208,493.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,116.27329192546584,1035320.0883002208,497.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,117.7639751552795,1035320.0883002208,501.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,119.25465838509317,1035320.0883002208,505.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,120.74534161490683,1035320.0883002208,509.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,122.2360248447205,1035320.0883002208,513.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,123.72670807453416,1035320.0883002208,517.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,125.21739130434781,1035320.0883002208,521.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,126.7080745341615,1035320.0883002208,525.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,128.19875776397515,1035320.0883002208,529.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,129.68944099378882,1035320.0883002208,533.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,131.1801242236025,1035320.0883002208,537.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,132.67080745341616,1035320.0883002208,541.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,134.16149068322983,1035320.0883002208,545.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,135.65217391304347,1035320.0883002208,549.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,137.14285714285714,1035320.0883002208,553.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,138.6335403726708,1035320.0883002208,557.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,140.12422360248448,1035320.0883002208,561.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,141.61490683229815,1035320.0883002208,565.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,143.1055900621118,1035320.0883002208,569.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,144.59627329192546,1035320.0883002208,573.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,146.08695652173913,1035320.0883002208,577.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,147.5776397515528,1035320.0883002208,581.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,149.06832298136646,1035320.0883002208,585.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,150.55900621118013,1035320.0883002208,589.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,152.0496894409938,1035320.0883002208,593.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,153.54037267080744,1035320.0883002208,597.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,155.0310559006211,1035320.0883002208,601.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,156.52173913043478,1035320.0883002208,605.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,158.01242236024845,1035320.0883002208,609.0,719.0
Figure 24,decreased_natural_stand_yields,Decreased Natural Stand Yields,159.5031055900621,1035320.0883002208,613.0,719.0
